OrderID,OrderDate,Region,Product,Quantity,UnitPrice,TotalPrice,Discount,Promotion,Returned,CustomerType,Salesperson,PaymentMethod,StoreLocation,ShippingCost,DeliveryDate,Months,Years
REG100939,2024-02-21,East,Desk,5,34.06,161.785,0.05,No Promostion,0,Wholesale,Diana,Gift Card,Store D,19.72,2024-03-02,February,2024
REG100940,2023-03-24,East,Desk,17,502.6,7689.78,0.1,No Promostion,0,Wholesale,Frank,Cash,Store A,15.38,2023-03-29,March,2023
REG100941,2024-05-05,South,Printer,3,89.72,242.244,0.1,Winter15,0,Wholesale,Alice,Gift Card,Store D,32.67,2024-05-13,May,2024
REG100942,2024-10-04,South,Laptop,18,403.53,6537.186,0.1,No Promostion,0,Wholesale,Alice,Online,Store D,35.73,2024-10-07,October,2024
REG100943,2025-01-04,South,Chair,2,194.97,389.94,0,Save10,0,Retail,Diana,Credit Card,Store A,9.89,2025-01-14,January,2025
REG100944,2024-12-23,Central,Printer,12,171.91,1959.774,0.05,Winter15,0,Retail,Eva,Credit Card,Store B,34.36,2025-01-02,December,2024
REG100945,2023-01-29,Central,Laptop,17,535.88,8654.462,0.05,No Promostion,0,Wholesale,Bob,Gift Card,Store A,26.12,2023-02-08,January,2023
REG100946,2024-08-11,West,Chair,12,248.13,2828.682,0.05,Freeship,0,Retail,Alice,Cash,Store A,26.03,2024-08-17,August,2024
REG100947,2023-11-25,North,Phone,2,482.1,964.2,0,Freeship,0,Retail,Carlos,Online,Store C,45.35,2023-11-30,November,2023
REG100948,2025-03-04,North,Monitor,18,382.01,6188.562,0.1,Save10,0,Wholesale,Alice,Online,Store D,36.55,2025-03-08,March,2025
REG100949,2025-02-21,North,Phone,13,135.98,1767.74,0,Winter15,0,Wholesale,Frank,Online,Store C,28.35,2025-03-01,February,2025
REG100950,2025-02-26,East,Desk,9,562.54,5062.86,0,Freeship,0,Wholesale,Alice,Credit Card,Store A,30.27,2025-02-28,February,2025
REG100951,2024-03-29,East,Monitor,6,509.48,3056.88,0,Winter15,0,Wholesale,Alice,Debit Card,Store B,35.92,2024-04-06,March,2024
REG100952,2025-05-28,West,Desk,3,470.09,1410.27,0,No Promostion,0,Wholesale,Eva,Gift Card,Store B,38.29,2025-06-01,May,2025
REG100953,2024-05-24,West,Printer,10,280.8,2808,0,Save10,0,Retail,Alice,Credit Card,Store C,49.98,2024-05-30,May,2024
REG100954,2023-05-12,South,Chair,9,251.43,2036.583,0.1,No Promostion,0,Retail,Frank,Credit Card,Store C,22.57,2023-05-17,May,2023
REG100955,2023-10-11,South,Phone,4,408.28,1388.152,0.15,Winter15,0,Retail,Alice,Cash,Store A,5.38,2023-10-15,October,2023
REG100956,2024-01-25,North,Printer,2,27.43,46.631,0.15,Winter15,0,Retail,Frank,Online,Store B,6.15,2024-02-01,January,2024
REG100957,2023-02-03,East,Phone,11,321.72,3185.028,0.1,Winter15,1,Retail,Carlos,Online,Store A,17.94,2023-02-06,February,2023
REG100958,2024-07-08,North,Desk,5,186.32,838.44,0.1,Winter15,0,Wholesale,Carlos,Gift Card,Store A,17.09,2024-07-14,July,2024
REG100959,2025-05-31,South,Monitor,3,390.28,1170.84,0,Winter15,1,Retail,Frank,Online,Store B,45.22,2025-06-10,May,2025
REG100960,2023-11-09,South,Monitor,13,174.9,1932.645,0.15,Winter15,0,Wholesale,Carlos,Online,Store A,31.26,2023-11-12,November,2023
REG100961,2023-07-06,North,Chair,8,419.13,3017.736,0.1,No Promostion,1,Retail,Alice,Online,Store A,11.02,2023-07-10,July,2023
REG100962,2023-07-14,North,Chair,12,116.96,1403.52,0,Winter15,0,Wholesale,Alice,Gift Card,Store D,22.04,2023-07-22,July,2023
REG100963,2023-11-13,West,Chair,11,323.72,3204.828,0.1,Winter15,0,Wholesale,Bob,Gift Card,Store A,7.52,2023-11-15,November,2023
REG100964,2025-02-02,West,Tablet,11,155.49,1624.8705,0.05,No Promostion,0,Retail,Frank,Cash,Store D,47.01,2025-02-12,February,2025
REG100965,2024-05-06,South,Printer,20,270.2,5404,0,Winter15,0,Wholesale,Diana,Credit Card,Store A,6.8,2024-05-15,May,2024
REG100966,2024-10-17,South,Printer,15,482.08,6508.08,0.1,Freeship,1,Retail,Eva,Debit Card,Store D,13.35,2024-10-19,October,2024
REG100967,2025-01-29,North,Laptop,11,431.51,4271.949,0.1,Save10,0,Wholesale,Carlos,Debit Card,Store C,22.83,2025-02-05,January,2025
REG100968,2025-03-23,Central,Chair,5,302.76,1513.8,0,Freeship,1,Wholesale,Carlos,Gift Card,Store D,46.69,2025-03-29,March,2025
REG100969,2024-04-11,West,Chair,19,344.92,6553.48,0,Winter15,0,Wholesale,Eva,Cash,Store C,6.91,2024-04-20,April,2024
REG100970,2024-05-03,Central,Chair,7,511.46,3222.198,0.1,Freeship,0,Retail,Eva,Cash,Store C,19.2,2024-05-12,May,2024
REG100971,2024-10-14,East,Monitor,7,150.6,896.07,0.15,Winter15,1,Wholesale,Bob,Cash,Store A,15.52,2024-10-21,October,2024
REG100972,2024-02-08,West,Phone,8,158.02,1074.536,0.15,Freeship,0,Wholesale,Diana,Credit Card,Store C,47.43,2024-02-13,February,2024
REG100973,2023-05-10,Central,Tablet,2,536.18,965.124,0.1,Freeship,0,Retail,Frank,Credit Card,Store B,34.75,2023-05-13,May,2023
REG100974,2023-03-03,North,Chair,16,571.26,7769.136,0.15,Save10,0,Wholesale,Bob,Gift Card,Store C,6.13,2023-03-12,March,2023
REG100975,2025-05-21,Central,Tablet,12,134.42,1451.736,0.1,Freeship,0,Retail,Diana,Gift Card,Store D,33.98,2025-05-27,May,2025
REG100976,2025-04-30,Central,Laptop,5,563.7,2818.5,0,Save10,0,Retail,Bob,Online,Store A,29.28,2025-05-07,April,2025
REG100977,2023-04-02,North,Phone,11,546.57,5110.4295,0.15,Save10,1,Retail,Bob,Credit Card,Store D,24.77,2023-04-04,April,2023
REG100978,2024-08-26,North,Monitor,9,364.88,3119.724,0.05,Save10,0,Wholesale,Bob,Cash,Store C,40.26,2024-09-05,August,2024
REG100979,2023-11-10,South,Monitor,7,368.27,2191.2065,0.15,Winter15,0,Wholesale,Carlos,Online,Store C,28.98,2023-11-20,November,2023
REG100980,2025-01-27,Central,Printer,20,537.28,10745.6,0,No Promostion,1,Wholesale,Frank,Online,Store C,15.6,2025-02-02,January,2025
REG100981,2024-04-26,South,Phone,3,103.09,309.27,0,Save10,1,Wholesale,Carlos,Gift Card,Store D,46.47,2024-04-30,April,2024
REG100982,2023-11-27,East,Tablet,9,97.56,878.04,0,No Promostion,0,Wholesale,Alice,Online,Store A,48.84,2023-12-01,November,2023
REG100983,2023-03-30,Central,Tablet,10,338.75,2879.375,0.15,Winter15,1,Wholesale,Carlos,Cash,Store A,36.56,2023-04-06,March,2023
REG100984,2024-03-04,North,Desk,2,239.04,478.08,0,Save10,1,Wholesale,Bob,Debit Card,Store A,43.84,2024-03-11,March,2024
REG100985,2023-07-11,South,Laptop,14,362.44,4566.744,0.1,Winter15,0,Wholesale,Bob,Cash,Store C,36.73,2023-07-15,July,2023
REG100986,2024-09-20,West,Monitor,6,551.13,3306.78,0,Freeship,0,Retail,Carlos,Gift Card,Store D,14.67,2024-09-29,September,2024
REG100987,2025-02-18,West,Laptop,1,82.06,73.854,0.1,Freeship,0,Retail,Eva,Credit Card,Store D,11.11,2025-02-24,February,2025
REG100988,2024-07-16,East,Tablet,7,498.46,2965.837,0.15,No Promostion,0,Wholesale,Carlos,Gift Card,Store C,42.72,2024-07-20,July,2024
REG100989,2023-11-23,East,Chair,2,253.41,456.138,0.1,Freeship,0,Retail,Frank,Cash,Store D,49.64,2023-11-25,November,2023
REG100990,2023-09-07,South,Phone,16,144.07,2074.608,0.1,Freeship,0,Wholesale,Eva,Debit Card,Store D,7.33,2023-09-09,September,2023
REG100991,2024-02-01,West,Monitor,11,201.09,1880.1915,0.15,No Promostion,1,Retail,Carlos,Cash,Store C,48.42,2024-02-04,February,2024
REG100992,2025-05-08,South,Chair,11,585.45,5795.955,0.1,Winter15,0,Wholesale,Alice,Credit Card,Store D,36.59,2025-05-12,May,2025
REG100993,2025-01-17,North,Laptop,3,448.77,1346.31,0,Freeship,0,Retail,Alice,Online,Store A,28.5,2025-01-24,January,2025
REG100994,2023-09-02,East,Monitor,9,184.43,1659.87,0,Winter15,0,Wholesale,Carlos,Online,Store D,30.78,2023-09-08,September,2023
REG100995,2023-06-23,Central,Laptop,16,594.1,9505.6,0,Freeship,0,Retail,Bob,Gift Card,Store D,18.2,2023-07-01,June,2023
REG100996,2024-01-20,East,Laptop,19,482.07,8243.397,0.1,No Promostion,0,Wholesale,Bob,Credit Card,Store B,25.96,2024-01-26,January,2024
REG100997,2024-06-26,East,Chair,20,75.45,1433.55,0.05,Save10,0,Wholesale,Eva,Credit Card,Store B,44.77,2024-07-06,June,2024
REG100998,2024-12-12,Central,Monitor,2,494.22,889.596,0.1,Freeship,0,Retail,Carlos,Gift Card,Store C,13.45,2024-12-17,December,2024
REG100999,2024-02-21,East,Laptop,15,112.82,1607.685,0.05,Winter15,0,Wholesale,Frank,Credit Card,Store B,18.21,2024-03-01,February,2024
REG101000,2023-07-18,East,Desk,3,121.56,364.68,0,Winter15,0,Wholesale,Eva,Debit Card,Store D,29.06,2023-07-25,July,2023
REG101001,2024-10-02,North,Desk,12,465.94,5591.28,0,Winter15,0,Wholesale,Alice,Credit Card,Store D,34.16,2024-10-06,October,2024
REG101002,2024-12-01,West,Phone,12,187.8,1915.56,0.15,Freeship,0,Wholesale,Diana,Online,Store D,17.74,2024-12-04,December,2024
REG101003,2024-09-03,East,Desk,1,561.3,477.105,0.15,No Promostion,0,Retail,Frank,Gift Card,Store D,5.19,2024-09-12,September,2024
REG101004,2025-02-22,West,Printer,7,178.26,1060.647,0.15,Freeship,0,Retail,Bob,Online,Store C,44.91,2025-03-01,February,2025
REG101005,2025-05-11,West,Monitor,20,552.83,9398.11,0.15,Freeship,1,Retail,Eva,Online,Store D,20.5,2025-05-13,May,2025
REG101006,2024-12-20,Central,Tablet,2,458.25,916.5,0,Save10,0,Wholesale,Eva,Gift Card,Store B,25.94,2024-12-29,December,2024
REG101007,2023-04-18,East,Laptop,2,129.43,245.917,0.05,Freeship,0,Retail,Alice,Debit Card,Store D,6.91,2023-04-21,April,2023
REG101008,2024-08-29,East,Printer,19,448.21,7664.391,0.1,Winter15,0,Wholesale,Alice,Debit Card,Store C,30.71,2024-09-03,August,2024
REG101009,2023-09-03,North,Desk,16,440.48,6695.296,0.05,Freeship,1,Retail,Frank,Cash,Store B,26.87,2023-09-10,September,2023
REG101010,2025-05-19,East,Laptop,8,262.62,2100.96,0,Freeship,1,Wholesale,Alice,Cash,Store C,36.73,2025-05-24,May,2025
REG101011,2023-06-18,East,Tablet,15,124.91,1686.285,0.1,Freeship,0,Wholesale,Eva,Gift Card,Store A,31.95,2023-06-26,June,2023
REG101012,2025-06-18,West,Monitor,9,391,3167.1,0.1,Winter15,0,Wholesale,Eva,Debit Card,Store D,46.76,2025-06-22,June,2025
REG101013,2024-09-29,South,Laptop,12,204.15,2327.31,0.05,Freeship,1,Retail,Alice,Debit Card,Store C,26.4,2024-10-07,September,2024
REG101014,2024-02-25,East,Laptop,20,13.64,231.88,0.15,Save10,0,Retail,Frank,Credit Card,Store C,33.6,2024-03-04,February,2024
REG101015,2024-03-21,North,Printer,14,524.9,6981.17,0.05,Freeship,1,Wholesale,Alice,Cash,Store C,20.23,2024-03-30,March,2024
REG101016,2024-02-03,North,Laptop,8,143.95,1036.44,0.1,Save10,0,Retail,Diana,Cash,Store B,28.09,2024-02-09,February,2024
REG101017,2023-11-21,South,Laptop,2,576.84,1038.312,0.1,Freeship,0,Retail,Frank,Credit Card,Store D,43.32,2023-11-24,November,2023
REG101018,2023-01-10,West,Chair,14,250.98,3513.72,0,No Promostion,0,Retail,Eva,Debit Card,Store C,14.94,2023-01-18,January,2023
REG101019,2023-02-06,Central,Phone,7,335.41,2347.87,0,Save10,0,Retail,Bob,Online,Store C,18.91,2023-02-10,February,2023
REG101020,2025-04-10,North,Printer,11,204.5,2249.5,0,Winter15,0,Retail,Eva,Debit Card,Store A,13.82,2025-04-20,April,2025
REG101021,2024-02-14,East,Tablet,1,542.63,515.4985,0.05,No Promostion,0,Retail,Carlos,Credit Card,Store A,33.2,2024-02-21,February,2024
REG101022,2025-05-26,East,Phone,1,204.54,184.086,0.1,No Promostion,1,Retail,Carlos,Online,Store D,17.76,2025-05-29,May,2025
REG101023,2023-09-12,West,Chair,10,419.58,3566.43,0.15,Freeship,0,Wholesale,Eva,Debit Card,Store A,13.09,2023-09-19,September,2023
REG101024,2023-05-17,East,Desk,7,87.88,522.886,0.15,Winter15,1,Wholesale,Alice,Online,Store C,22.2,2023-05-26,May,2023
REG101025,2024-01-29,West,Printer,7,386.88,2572.752,0.05,Save10,0,Wholesale,Carlos,Cash,Store B,38.46,2024-01-31,January,2024
REG101026,2025-05-09,North,Desk,4,242.8,922.64,0.05,Freeship,0,Wholesale,Diana,Debit Card,Store D,30.03,2025-05-18,May,2025
REG101027,2024-04-05,East,Printer,4,410.59,1642.36,0,No Promostion,0,Retail,Eva,Cash,Store A,17.36,2024-04-09,April,2024
REG101028,2024-08-01,South,Chair,3,10.93,27.8715,0.15,Freeship,0,Wholesale,Eva,Cash,Store D,19.01,2024-08-10,August,2024
REG101029,2024-07-10,South,Chair,20,150.16,3003.2,0,No Promostion,0,Wholesale,Bob,Cash,Store C,41.66,2024-07-12,July,2024
REG101030,2024-06-15,East,Chair,1,394.41,354.969,0.1,Winter15,0,Retail,Alice,Gift Card,Store B,6.37,2024-06-20,June,2024
REG101031,2024-05-22,East,Monitor,6,535.38,2730.438,0.15,No Promostion,0,Wholesale,Alice,Online,Store C,48.66,2024-05-29,May,2024
REG101032,2024-01-14,East,Monitor,19,407.82,7361.151,0.05,Freeship,0,Retail,Diana,Gift Card,Store D,38.98,2024-01-18,January,2024
REG101033,2024-10-31,North,Tablet,16,120.83,1836.616,0.05,Winter15,1,Retail,Carlos,Cash,Store B,39.64,2024-11-02,October,2024
REG101034,2024-04-23,West,Printer,7,39.53,249.039,0.1,Winter15,0,Retail,Carlos,Debit Card,Store D,18.16,2024-04-29,April,2024
REG101035,2023-06-14,South,Tablet,2,224.08,425.752,0.05,Winter15,0,Retail,Frank,Credit Card,Store A,47.35,2023-06-20,June,2023
REG101036,2024-02-28,North,Printer,11,382.08,3992.736,0.05,Winter15,0,Wholesale,Frank,Cash,Store D,5.95,2024-03-02,February,2024
REG101037,2024-06-19,South,Printer,9,88.49,756.5895,0.05,No Promostion,0,Wholesale,Diana,Online,Store D,35.6,2024-06-26,June,2024
REG101038,2023-03-18,Central,Tablet,20,139.1,2642.9,0.05,Freeship,0,Wholesale,Carlos,Online,Store C,30.22,2023-03-20,March,2023
REG101039,2023-03-21,West,Desk,19,322.35,5512.185,0.1,Winter15,0,Wholesale,Alice,Debit Card,Store D,30.06,2023-03-31,March,2023
REG101040,2024-05-28,East,Printer,16,334.55,4817.52,0.1,Save10,0,Wholesale,Eva,Credit Card,Store B,37.42,2024-06-01,May,2024
REG101041,2023-03-27,West,Desk,20,332.48,6649.6,0,Save10,1,Wholesale,Eva,Online,Store B,7.79,2023-03-30,March,2023
REG101042,2023-06-19,Central,Printer,1,123.4,123.4,0,No Promostion,1,Retail,Eva,Cash,Store A,12.63,2023-06-25,June,2023
REG101043,2023-10-31,South,Laptop,3,88.26,251.541,0.05,Freeship,0,Wholesale,Bob,Debit Card,Store D,46.45,2023-11-07,October,2023
REG101044,2023-07-11,West,Phone,13,50.51,590.967,0.1,Winter15,0,Wholesale,Alice,Debit Card,Store D,40.57,2023-07-18,July,2023
REG101045,2023-05-19,South,Monitor,11,237.99,2486.9955,0.05,Freeship,0,Wholesale,Bob,Debit Card,Store D,44.7,2023-05-28,May,2023
REG101046,2023-08-05,North,Chair,7,294.95,2064.65,0,Freeship,0,Wholesale,Frank,Online,Store D,15.78,2023-08-10,August,2023
REG101047,2023-03-24,West,Desk,8,384.3,2766.96,0.1,Freeship,0,Wholesale,Frank,Gift Card,Store C,48.83,2023-04-03,March,2023
REG101048,2025-02-14,West,Monitor,1,378.35,359.4325,0.05,Freeship,0,Wholesale,Diana,Cash,Store C,20.97,2025-02-17,February,2025
REG101049,2024-12-14,North,Desk,1,461.35,461.35,0,Freeship,1,Retail,Bob,Debit Card,Store D,43.74,2024-12-16,December,2024
REG101050,2023-06-28,South,Printer,20,354.9,7098,0,Winter15,0,Wholesale,Bob,Gift Card,Store A,43.24,2023-07-01,June,2023
REG101051,2023-01-24,West,Desk,7,438.41,2761.983,0.1,Save10,1,Retail,Diana,Debit Card,Store C,47.77,2023-01-28,January,2023
REG101052,2024-06-21,Central,Tablet,14,542.6,7216.58,0.05,No Promostion,0,Retail,Eva,Debit Card,Store C,44.76,2024-06-30,June,2024
REG101053,2025-04-09,North,Printer,3,238.82,644.814,0.1,Winter15,0,Retail,Bob,Gift Card,Store C,37.07,2025-04-18,April,2025
REG101054,2025-01-11,North,Tablet,16,332.19,4783.536,0.1,Save10,1,Retail,Eva,Credit Card,Store C,34.97,2025-01-19,January,2025
REG101055,2024-07-13,Central,Printer,9,454.6,3886.83,0.05,No Promostion,0,Wholesale,Carlos,Debit Card,Store D,32.86,2024-07-20,July,2024
REG101056,2025-01-04,West,Printer,6,540.54,3081.078,0.05,Save10,0,Retail,Carlos,Debit Card,Store A,19.77,2025-01-10,January,2025
REG101057,2023-10-25,West,Desk,14,147.37,1753.703,0.15,Winter15,1,Wholesale,Frank,Debit Card,Store D,45.75,2023-10-31,October,2023
REG101058,2023-09-30,South,Laptop,7,421.12,2505.664,0.15,No Promostion,0,Wholesale,Diana,Gift Card,Store D,44.49,2023-10-02,September,2023
REG101059,2023-03-16,North,Phone,20,436.32,8726.4,0,Freeship,1,Retail,Diana,Credit Card,Store D,37.49,2023-03-26,March,2023
REG101060,2023-07-26,North,Laptop,18,436.83,7076.646,0.1,Save10,0,Wholesale,Bob,Credit Card,Store A,28.8,2023-08-02,July,2023
REG101061,2023-07-10,East,Monitor,2,327.57,622.383,0.05,No Promostion,0,Retail,Diana,Debit Card,Store A,19.49,2023-07-19,July,2023
REG101062,2024-08-06,East,Printer,18,166.92,2854.332,0.05,Winter15,0,Wholesale,Alice,Gift Card,Store C,9.35,2024-08-16,August,2024
REG101063,2024-07-16,Central,Phone,14,300.38,3784.788,0.1,No Promostion,0,Retail,Alice,Online,Store A,38.6,2024-07-19,July,2024
REG101064,2024-01-31,North,Printer,5,232.29,1161.45,0,No Promostion,1,Wholesale,Alice,Online,Store A,42.38,2024-02-09,January,2024
REG101065,2023-04-22,Central,Tablet,1,173.44,173.44,0,Freeship,0,Retail,Bob,Gift Card,Store A,32.83,2023-04-24,April,2023
REG101066,2025-02-04,East,Phone,9,256.14,1959.471,0.15,Save10,1,Retail,Frank,Credit Card,Store A,5.21,2025-02-07,February,2025
REG101067,2024-08-25,Central,Laptop,12,461.3,4705.26,0.15,Freeship,0,Wholesale,Diana,Gift Card,Store D,8.6,2024-09-03,August,2024
REG101068,2023-08-30,East,Phone,1,193.08,183.426,0.05,Save10,0,Wholesale,Frank,Online,Store A,23.99,2023-09-05,August,2023
REG101069,2023-09-06,West,Chair,3,312.97,891.9645,0.05,No Promostion,1,Retail,Eva,Credit Card,Store C,20.06,2023-09-12,September,2023
REG101070,2025-05-13,South,Laptop,6,214.14,1220.598,0.05,Freeship,0,Wholesale,Diana,Cash,Store D,44.86,2025-05-21,May,2025
REG101071,2023-10-29,North,Phone,4,59.8,215.28,0.1,Freeship,0,Retail,Frank,Online,Store D,42.59,2023-11-06,October,2023
REG101072,2024-06-12,East,Laptop,9,418,3762,0,Winter15,0,Wholesale,Bob,Credit Card,Store C,30.45,2024-06-18,June,2024
REG101073,2023-02-02,South,Chair,1,80.96,80.96,0,Freeship,0,Wholesale,Bob,Credit Card,Store A,48.07,2023-02-05,February,2023
REG101074,2023-05-04,East,Phone,20,42.12,716.04,0.15,No Promostion,0,Wholesale,Alice,Credit Card,Store B,43.22,2023-05-12,May,2023
REG101075,2023-05-24,West,Monitor,3,366.65,1099.95,0,Save10,0,Wholesale,Carlos,Credit Card,Store D,33.6,2023-05-31,May,2023
REG101076,2023-02-03,West,Monitor,19,534.92,10163.48,0,No Promostion,0,Retail,Diana,Online,Store D,26.97,2023-02-13,February,2023
REG101077,2023-12-25,East,Chair,1,494.52,494.52,0,No Promostion,0,Retail,Bob,Credit Card,Store D,43.02,2024-01-02,December,2023
REG101078,2023-07-26,East,Monitor,6,344.67,1861.218,0.1,Save10,1,Wholesale,Diana,Online,Store D,31.13,2023-08-01,July,2023
REG101079,2024-06-06,Central,Monitor,12,489.14,4989.228,0.15,Save10,0,Retail,Bob,Online,Store D,29.31,2024-06-15,June,2024
REG101080,2024-10-13,South,Printer,18,256.23,4381.533,0.05,No Promostion,0,Wholesale,Eva,Debit Card,Store B,11.21,2024-10-18,October,2024
REG101081,2024-11-03,North,Printer,17,99.76,1695.92,0,Freeship,1,Wholesale,Diana,Online,Store C,21.89,2024-11-13,November,2024
REG101082,2024-02-03,North,Printer,14,575.66,7253.316,0.1,No Promostion,0,Wholesale,Frank,Credit Card,Store C,32.53,2024-02-11,February,2024
REG101083,2023-01-10,East,Chair,6,176.52,900.252,0.15,Freeship,0,Wholesale,Alice,Online,Store D,16.98,2023-01-13,January,2023
REG101084,2023-10-16,East,Tablet,6,485.66,2768.262,0.05,Freeship,0,Wholesale,Eva,Gift Card,Store D,30.62,2023-10-22,October,2023
REG101085,2025-03-19,Central,Laptop,8,141.61,1019.592,0.1,Winter15,0,Retail,Bob,Gift Card,Store B,14.02,2025-03-24,March,2025
REG101086,2024-12-16,West,Desk,9,215.29,1743.849,0.1,Winter15,0,Wholesale,Alice,Credit Card,Store C,5.84,2024-12-19,December,2024
REG101087,2023-08-16,West,Laptop,18,497.22,8502.462,0.05,Winter15,0,Wholesale,Diana,Credit Card,Store B,17.39,2023-08-20,August,2023
REG101088,2023-01-10,East,Desk,13,347.73,4294.4655,0.05,Freeship,1,Wholesale,Diana,Gift Card,Store B,31.81,2023-01-20,January,2023
REG101089,2025-05-09,Central,Chair,3,371.21,1002.267,0.1,Save10,0,Wholesale,Eva,Gift Card,Store C,20.02,2025-05-18,May,2025
REG101090,2024-04-08,East,Printer,12,434.33,4430.166,0.15,Freeship,0,Wholesale,Bob,Cash,Store A,15.33,2024-04-16,April,2024
REG101091,2025-05-06,East,Monitor,16,426.65,6143.76,0.1,No Promostion,0,Retail,Diana,Gift Card,Store A,10.2,2025-05-15,May,2025
REG101092,2023-05-21,West,Desk,6,294.97,1681.329,0.05,Winter15,0,Wholesale,Bob,Credit Card,Store A,48.08,2023-05-29,May,2023
REG101093,2023-11-23,Central,Phone,12,130.9,1335.18,0.15,Save10,0,Retail,Alice,Debit Card,Store D,34.69,2023-11-30,November,2023
REG101094,2024-03-26,North,Monitor,18,539.98,8261.694,0.15,Freeship,1,Retail,Eva,Cash,Store C,34.44,2024-04-05,March,2024
REG101095,2024-09-25,South,Desk,12,149.37,1613.196,0.1,No Promostion,0,Retail,Bob,Credit Card,Store D,20.21,2024-10-02,September,2024
REG101096,2023-04-06,East,Chair,5,411.24,1747.77,0.15,Winter15,1,Wholesale,Bob,Cash,Store A,5.35,2023-04-10,April,2023
REG101097,2024-06-24,North,Chair,16,462.86,7035.472,0.05,No Promostion,1,Retail,Bob,Cash,Store D,17.43,2024-06-26,June,2024
REG101098,2024-12-15,South,Laptop,17,506.38,8608.46,0,Winter15,1,Wholesale,Carlos,Cash,Store B,33.36,2024-12-23,December,2024
REG101099,2024-10-03,North,Desk,19,25.61,486.59,0,No Promostion,0,Retail,Bob,Gift Card,Store B,30.32,2024-10-11,October,2024
REG101100,2023-09-03,South,Desk,4,467.45,1776.31,0.05,Winter15,0,Wholesale,Frank,Gift Card,Store C,25.05,2023-09-13,September,2023
REG101101,2023-01-29,North,Printer,10,140.5,1194.25,0.15,Freeship,0,Retail,Carlos,Online,Store B,43.81,2023-02-05,January,2023
REG101102,2024-06-12,North,Phone,8,57.85,462.8,0,Winter15,1,Wholesale,Frank,Online,Store D,49.82,2024-06-20,June,2024
REG101103,2024-11-24,North,Monitor,9,539.64,4128.246,0.15,No Promostion,0,Retail,Alice,Gift Card,Store A,16.08,2024-12-03,November,2024
REG101104,2023-08-15,West,Monitor,18,476.32,8573.76,0,Save10,1,Wholesale,Diana,Credit Card,Store A,47.43,2023-08-20,August,2023
